,property_price
280984,80000.0
280986,411000.0
280989,72000.0
280991,100000.0
280993,75000.0
280995,104000.0
281000,260000.0
281002,315000.0
281003,99000.0
281005,445000.0
281007,1200000.0
281036,65500.0
281037,81000.0
281038,67000.0
281040,92900.0
281041,88500.0
281042,89500.0
281050,129999.0
281097,315000.0
281101,460000.0
281103,59000.0
281106,85000.0
281109,376778.0
281110,219900.0
281113,486500.0
281115,129000.0
281116,129000.0
281118,205000.0
281119,285000.0
281123,298000.0
281124,260000.0
281125,87000.0
281128,163000.0
281129,310000.0
281130,83000.0
281131,58000.0
281140,85000.0
281146,95000.0
281148,48000.0
281149,47000.0
281150,104000.0
281151,86000.0
281155,104000.0
281157,160000.0
281158,85000.0
281159,250000.0
281164,90000.0
281166,135000.0
281170,51000.0
281172,350000.0
281173,220000.0
281176,86400.0
281177,49000.0
281190,320000.0
281193,95000.0
281194,68000.0
281196,125000.0
281198,109000.0
281204,73900.0
281222,190000.0
281224,129800.0
281301,150000.0
281305,119000.0
281327,79000.0
281339,140000.0
281371,37400.0
281372,34980.0
281373,1350000.0
281379,124900.0
281380,119000.0
281381,50000.0
281403,280000.0
281404,1000000.0
281411,105000.0
281412,240000.0
281413,59800.0
281416,64000.0
281419,69000.0
281420,199000.0
281422,199000.0
281423,295000.0
281425,110000.0
281426,135500.0
281429,126000.0
281430,131000.0
281431,131000.0
281437,150000.0
281527,170000.0
281534,90000.0
281538,140000.0
281585,215000.0
281586,169000.0
281592,132000.0
281593,73000.0
281595,135000.0
281737,155000.0
281743,450000.0
281744,430000.0
281808,59900.0
281813,68000.0
281814,150000.0
281817,72000.0
281819,165000.0
281820,140000.0
281824,74000.0
281829,2500000.0
281830,159900.0
281831,288000.0
281838,192000.0
281839,192000.0
281845,75000.0
281851,195000.0
281854,620000.0
281855,230000.0
281857,179000.0
281860,39900.0
281864,98000.0
281867,1490000.0
281873,210000.0
281877,159000.0
281882,350000.0
281883,102500.0
281885,83000.0
281886,495000.0
281887,75000.0
281889,65000.0
281890,96000.0
281891,129000.0
281892,75000.0
281895,530000.0
281896,75000.0
281903,69000.0
281904,79000.0
281987,115000.0
281989,98000.0
281991,88000.0
282137,128000.0
282138,130000.0
282140,420000.0
282142,250000.0
282143,125000.0
282200,202000.0
282201,299000.0
282203,169000.0
282204,189000.0
282206,108000.0
282207,85500.0
282211,220000.0
282212,115000.0
282214,225000.0
282215,218000.0
282216,105000.0
282221,210000.0
282223,64900.0
282230,80000.0
282231,60000.0
282232,79000.0
282233,82000.0
282234,190000.0
282238,172000.0
282239,92000.0
282240,425000.0
282299,169000.0
282307,198000.0
282320,99584.0
282321,102058.0
282325,98000.0
282327,379100.0
282331,175000.0
282332,129000.0
282335,460000.0
282339,249000.0
282340,168000.0
282342,90500.0
282345,185000.0
282346,170000.0
282348,243000.0
282349,98900.0
282350,230000.0
282351,170000.0
282356,136000.0
282357,1750000.0
282358,230000.0
282361,133000.0
282362,165000.0
282365,114900.0
282367,1890000.0
282372,219000.0
282586,240000.0
282590,135000.0
282595,115000.0
282607,298000.0
282609,215000.0
282612,69000.0
282613,380000.0
282615,285000.0
282618,149000.0
282620,112000.0
282621,60000.0
282654,370000.0
282658,180000.0
282659,100000.0
282722,120000.0
282723,930000.0
282726,123000.0
282734,158000.0
282735,185000.0
282737,870000.0
282738,930000.0
282739,690000.0
282746,1250000.0
282748,550000.0
282749,135000.0
282750,109000.0
282755,59900.0
282756,85000.0
282758,450000.0
282759,148000.0
282760,89000.0
282762,105765.0
282763,104200.0
282765,111700.0
282766,119000.0
282788,160000.0
282789,69500.0
282791,118000.0
282793,120000.0
282794,75000.0
282795,59000.0
282796,199000.0
282797,95000.0
282799,135000.0
282800,145000.0
282804,188000.0
282807,79000.0
282808,109000.0
282813,110000.0
282814,115000.0
282815,78000.0
282817,220000.0
282818,139000.0
282819,95000.0
282820,112000.0
282821,112000.0
282827,220000.0
282830,115000.0
282831,197000.0
282832,98000.0
282833,340000.0
282838,142000.0
282839,165500.0
282840,163000.0
282843,163000.0
282848,87000.0
282849,135000.0
282856,215000.0
282857,168000.0
282858,159000.0
282859,56900.0
282860,380000.0
282861,69500.0
282866,69000.0
282894,95000.0
282895,85000.0
282897,120000.0
282901,135000.0
282915,159000.0
282917,275000.0
282918,205000.0
282919,85000.0
283034,49500.0
283073,78000.0
283074,99960.0
283076,76500.0
283077,135000.0
283098,220000.0
283101,219000.0
283102,60000.0
283106,230000.0
283135,199000.0
283143,178000.0
283150,89000.0
283151,145000.0
283152,182000.0
283153,114000.0
283190,130000.0
283191,123573.0
283193,46750.0
283194,46654.0
283195,46452.0
283198,105000.0
283199,75000.0
283205,125000.0
283206,128000.0
283207,95000.0
283210,125000.0
283215,178000.0
283219,60000.0
283348,39900.0
283349,240000.0
283352,90000.0
283356,59000.0
283357,63728.0
283358,53000.0
283359,117000.0
283361,98000.0
283362,146870.0
283364,175000.0
283366,75000.0
283367,85000.0
283368,330000.0
283371,175000.0
283372,139000.0
283445,54000.0
283493,59000.0
283610,47000.0
283645,32000.0
283659,90323.0
283668,65000.0
283718,99000.0
283721,100000.0
283722,740000.0
283792,63000.0
283812,89900.0
283819,49000.0
283820,74900.0
283827,59000.0
283835,75000.0
283874,110000.0
283909,70000.0
283922,73000.0
283937,360000.0
283986,100000.0
283988,75000.0
284008,55000.0
284009,58000.0
284067,68000.0
284070,42000.0
284074,64000.0
284100,230000.0
284102,135000.0
284103,129000.0
284104,89900.0
284106,99000.0
284108,94500.0
284111,83000.0
284114,115000.0
284117,140000.0
284118,135000.0
284119,69000.0
284123,109000.0
284125,190000.0
284132,140000.0
284133,64000.0
284135,137000.0
284137,120000.0
284138,87000.0
284141,118000.0
284143,190000.0
284144,115000.0
284145,160000.0
284147,79000.0
284148,120000.0
284150,95000.0
284154,122000.0
284155,78500.0
284156,220000.0
284202,250000.0
284206,109000.0
284211,98000.0
284212,169000.0
284226,147500.0
284228,24410.0
284229,19900.0
284247,92000.0
284253,125000.0
284254,99000.0
284257,145000.0
284259,120000.0
284260,113000.0
284265,59700.0
284269,139000.0
284270,82000.0
284271,250000.0
284274,88000.0
284275,60000.0
284314,85000.0
284322,62990.0
284323,90000.0
284324,115000.0
284326,120000.0
284327,78000.0
284333,70000.0
284336,1100000.0
284339,110000.0
284340,60000.0
284344,120000.0
284366,140000.0
284368,94784.0
284369,133189.0
284370,103520.0
284371,157546.0
284372,103520.0
284373,99000.0
284380,99900.0
284399,90000.0
284400,120000.0
284459,145000.0
284461,75000.0
284477,410000.0
284479,215000.0
284481,235000.0
284483,100000.0
284484,185000.0
284485,149000.0
284497,92000.0
284502,324000.0
284503,230000.0
284504,240000.0
284506,127000.0
284507,310000.0
284510,173000.0
284511,152000.0
284514,490000.0
284566,179000.0
284568,175000.0
284569,140000.0
284571,530000.0
284581,110000.0
284604,180000.0
284605,243000.0
284606,340000.0
284608,180000.0
284616,259000.0
284621,170000.0
284622,300000.0
284623,175000.0
284626,110000.0
284627,215000.0
284629,139000.0
284641,126000.0
284648,130000.0
284649,95000.0
284650,160000.0
284682,270000.0
284684,150000.0
284685,147000.0
284686,155000.0
284690,145000.0
284692,110000.0
284695,55000.0
284702,170000.0
284703,127000.0
284704,119999.0
284732,169000.0
284734,125000.0
284735,138000.0
284739,105000.0
284740,149000.0
284741,100000.0
284839,237000.0
284840,499000.0
284841,210000.0
284842,450000.0
284864,255000.0
284865,156000.0
284866,360000.0
284868,850000.0
284873,500000.0
284874,430000.0
284875,525000.0
284876,210000.0
284878,350000.0
284879,220000.0
284880,415000.0
284881,420000.0
284884,349999.0
284886,285000.0
284889,790000.0
284904,250000.0
284908,380000.0
284932,275000.0
284934,340000.0
284941,198000.0
284942,190000.0
284947,205000.0
284950,129000.0
284952,280000.0
284953,195000.0
284985,275000.0
284989,140000.0
284990,225000.0
284991,348000.0
284995,1470000.0
285024,299000.0
285025,199900.0
285027,97000.0
285104,2950000.0
285122,560000.0
285124,500000.0
285135,415000.0
285143,338000.0
285144,575000.0
285145,339000.0
285146,680000.0
285149,245000.0
285161,158000.0
285165,468000.0
285166,500000.0
285170,285000.0
285178,199000.0
285179,249900.0
285180,550000.0
285195,286000.0
285215,2770000.0
285223,171900.0
285225,195000.0
285230,125000.0
285231,130000.0
285233,90000.0
285240,119000.0
285248,175000.0
285249,140000.0
285250,80000.0
285253,219000.0
285254,70000.0
285263,167000.0
285266,100000.0
285269,159000.0
285282,170000.0
285283,280000.0
285284,278000.0
285399,299000.0
285400,218000.0
285401,178000.0
285439,330000.0
285645,199900.0
285647,95000.0
285661,250000.0
285663,99000.0
285664,250000.0
285669,53000.0
285671,84500.0
285672,79000.0
285673,159000.0
285674,165000.0
285676,99000.0
285679,172500.0
285680,195000.0
285681,92000.0
285683,78750.0
285685,100000.0
285687,40000.0
285693,90000.0
285697,234000.0
285701,1000000.0
285702,80000.0
285705,122000.0
285706,189000.0
285707,319000.0
285708,690000.0
285712,158000.0
285714,740000.0
285721,360000.0
285722,135000.0
285723,464400.0
285726,150000.0
285756,95000.0
285757,470000.0
285759,1222000.0
285761,597000.0
285765,144000.0
285768,147000.0
285798,187000.0
285799,145000.0
285800,145000.0
285807,78000.0
285809,90000.0
285810,450000.0
285811,297000.0
285812,395000.0
285814,335000.0
285815,249000.0
285816,420000.0
285817,87000.0
285818,290000.0
285819,225000.0
285821,147000.0
285822,89000.0
285823,131300.0
285826,249000.0
285827,175000.0
285830,70000.0
285831,240000.0
285832,70000.0
285835,72000.0
285836,199900.0
285837,105000.0
285838,62000.0
285839,334000.0
285840,155000.0
285841,135000.0
285843,220000.0
285844,329000.0
285846,118000.0
285847,165000.0
285848,470000.0
285849,330000.0
285850,140000.0
285852,125000.0
285856,180000.0
285860,319000.0
285868,87000.0
285869,110000.0
285870,260000.0
285877,165000.0
285879,445000.0
285880,195000.0
285883,77000.0
285889,75000.0
285890,105000.0
285891,120000.0
285892,89500.0
285893,140000.0
285896,185000.0
285904,64000.0
285905,95000.0
285906,115000.0
285907,259000.0
285910,61500.0
285936,210000.0
285937,120000.0
285943,99900.0
285945,77000.0
285999,74000.0
286032,225000.0
286042,38000.0
286059,250000.0
286065,59000.0
286067,139000.0
286069,190000.0
286073,49900.0
286080,97000.0
286081,195000.0
286082,250000.0
286083,240000.0
286084,182408.0
286097,150000.0
286098,228000.0
286099,205000.0
286100,110000.0
286104,45000.0
286126,89000.0
286131,200000.0
286137,134000.0
286147,150000.0
286150,78900.0
286152,166000.0
286154,139000.0
286174,298000.0
286175,99000.0
286176,99000.0
286178,110000.0
286188,179000.0
286189,160000.0
286202,190000.0
286204,235000.0
286213,215000.0
286216,350000.0
286235,62000.0
286236,120000.0
286237,150000.0
286250,83000.0
286253,138000.0
286255,99000.0
286256,285000.0
286258,173000.0
286259,129800.0
286263,60000.0
286264,70000.0
286265,145000.0
286278,175000.0
286279,125000.0
286280,160000.0
286282,280000.0
286288,60000.0
286441,140000.0
286552,595000.0
286611,320000.0
286680,275000.0
286684,500000.0
286685,320000.0
286686,270000.0
286980,120000.0
286981,59000.0
286982,105000.0
286983,128000.0
286985,109000.0
287032,65000.0
287033,75000.0
287034,110000.0
287037,130000.0
287038,55000.0
287040,120000.0
287041,165000.0
287063,300000.0
287066,575000.0
287067,385000.0
287069,160000.0
287075,135000.0
287077,69000.0
287078,115000.0
287080,640000.0
287081,140000.0
287086,58000.0
287087,60000.0
287088,227000.0
287091,140000.0
287092,68000.0
287094,69000.0
287097,79500.0
287101,65000.0
287103,73000.0
287108,133140.0
287110,70040.0
287111,128000.0
287117,76000.0
287118,490000.0
287120,195000.0
287121,400000.0
287127,69900.0
287129,77000.0
287130,244000.0
287134,990000.0
287136,380000.0
287137,135000.0
287139,295000.0
287140,94000.0
287142,125000.0
287143,1100000.0
287144,510000.0
287148,540000.0
287151,315000.0
287155,620000.0
287158,92000.0
287160,980000.0
287161,95000.0
287164,165000.0
287165,150000.0
287166,150000.0
287169,95000.0
287171,158000.0
287172,260000.0
287174,450000.0
287178,845000.0
287180,64999.0
287185,295000.0
287186,190000.0
287189,240000.0
287190,116100.0
287198,499000.0
287308,99000.0
287313,445000.0
287314,200000.0
287317,95000.0
287323,500000.0
287324,168000.0
287325,425000.0
287326,205000.0
287328,370000.0
287329,299000.0
287330,85000.0
287333,108000.0
287334,298000.0
287341,109900.0
287342,230000.0
287343,190000.0
287345,62000.0
287354,280000.0
287358,110000.0
287391,125000.0
287433,240000.0
287437,750000.0
287441,2800000.0
287442,125000.0
287452,134000.0
287453,200000.0
287457,1000000.0
287458,160000.0
287459,175000.0
287463,290000.0
287465,570000.0
287471,130000.0
287476,92000.0
287492,275000.0
287494,90000.0
287498,195000.0
287499,66000.0
287500,89000.0
287501,159000.0
287506,470000.0
287510,139000.0
287512,420000.0
287513,235000.0
287514,168000.0
287516,35000.0
287517,125000.0
287519,60000.0
287522,95000.0
287524,85000.0
287528,69000.0
287529,245000.0
287533,128000.0
287535,295000.0
287538,115000.0
287539,334157.0
287540,134000.0
287591,89000.0
287602,105000.0
287603,125000.0
287604,125000.0
287613,640000.0
287615,135000.0
287618,92000.0
287621,300000.0
287623,73000.0
287624,370000.0
287630,105000.0
287631,112000.0
287632,215000.0
287634,98000.0
287635,85000.0
287636,165000.0
287652,69000.0
287653,76000.0
287656,110000.0
287657,43000.0
287659,219999.0
287666,55000.0
287669,69000.0
287670,59000.0
287671,25000.0
287672,25000.0
287686,2200000.0
287703,980000.0
287704,320000.0
287712,68000.0
287713,109800.0
287715,92000.0
287716,99000.0
287719,90000.0
287720,360000.0
287723,128000.0
287725,220000.0
287726,275000.0
287727,115000.0
287730,145000.0
287731,125000.0
287735,360000.0
287738,165000.0
287739,210000.0
287740,165000.0
287742,99900.0
287743,134000.0
287744,179900.0
287745,179900.0
287746,83900.0
287794,65000.0
287795,79999.0
287797,110000.0
287798,85000.0
287799,110000.0
287800,139000.0
287801,138000.0
287802,137000.0
287803,85000.0
287805,135000.0
287811,123000.0
287812,69900.0
287906,115000.0
287918,280000.0
287920,198000.0
287929,145000.0
287930,109500.0
287932,155000.0
287945,150000.0
287948,380000.0
287949,255000.0
287964,109000.0
287970,205000.0
287971,110000.0
287972,210000.0
287973,70000.0
287974,128000.0
287976,130000.0
287977,139000.0
288248,450000.0
288249,330000.0
288250,1200000.0
288287,320000.0
288288,520000.0
288293,649000.0
288302,365000.0
288303,395000.0
288380,265000.0
288739,100000.0
288742,125000.0
288744,159000.0
288747,259648.0
288748,185000.0
288792,89500.0
288794,140000.0
288796,147000.0
288797,125000.0
288798,230000.0
288800,68000.0
288802,115000.0
288825,150000.0
288826,125000.0
288830,169000.0
288831,104000.0
288833,98000.0
288834,181000.0
288836,185000.0
288837,148000.0
288838,78999.0
288839,82000.0
288840,420000.0
288841,143000.0
288843,145000.0
288844,98000.0
288845,260000.0
288847,100000.0
288851,140000.0
288852,385000.0
288855,220000.0
288857,420000.0
288858,360000.0
288859,75000.0
288860,165000.0
288862,96000.0
288866,85000.0
288873,199000.0
288874,189000.0
288876,106000.0
288878,1800000.0
288880,375000.0
288885,210000.0
288886,155000.0
288887,133000.0
288888,190000.0
288890,82321.0
288891,72078.0
288892,77768.0
288899,175000.0
288901,82000.0
288902,620000.0
288903,79286.0
288905,80803.0
288907,69000.0
288908,349000.0
288909,240000.0
288911,495000.0
288912,164000.0
288914,95441.0
288915,128675.0
288916,130000.0
288917,450000.0
288921,155000.0
288925,210000.0
288928,540000.0
288929,110000.0
288931,118501.0
288933,680000.0
288934,329000.0
288936,138000.0
288940,70000.0
288943,297000.0
288946,249000.0
288947,187000.0
288949,89000.0
288951,158000.0
288954,465000.0
288955,135000.0
288957,970000.0
288958,69000.0
288959,100320.0
288964,180000.0
288965,83999.0
288966,93000.0
288967,845000.0
288970,630000.0
288973,120000.0
288974,86530.0
288977,85000.0
288978,550000.0
288986,127179.0
288987,499000.0
288991,110000.0
288992,210000.0
288993,175000.0
288998,90000.0
289086,215000.0
289088,249000.0
289089,149000.0
289091,119000.0
289094,214999.0
289098,173000.0
289099,105000.0
289101,175000.0
289102,70500.0
289106,535000.0
289109,95000.0
289110,245000.0
289125,310000.0
289129,219500.0
289130,75000.0
289133,70000.0
289182,83000.0
289183,114500.0
289184,79900.0
289232,140000.0
289237,380000.0
289244,136000.0
289245,76000.0
289247,270000.0
289249,570000.0
289252,180000.0
289254,710000.0
289259,105000.0
289260,225000.0
289272,224500.0
289274,85000.0
289275,85000.0
289276,109650.0
289278,83000.0
289279,88000.0
289280,179900.0
289281,80900.0
289283,109995.0
289294,165000.0
289295,160000.0
289296,69000.0
289299,220000.0
289300,65000.0
289301,89900.0
289306,75000.0
289309,155000.0
289310,79292.0
289313,137900.0
289318,230000.0
289319,135000.0
289321,109000.0
289324,92000.0
289325,96000.0
289330,69000.0
289332,85000.0
289335,145800.0
289338,108000.0
289340,179000.0
289341,79000.0
289342,148000.0
289346,195000.0
289347,172000.0
289349,140000.0
289350,290000.0
289351,285000.0
289353,130000.0
289356,129000.0
289357,290000.0
289359,99000.0
289361,195000.0
289362,90000.0
289365,139000.0
289409,388000.0
289411,225000.0
289413,370000.0
289416,55000.0
289417,210000.0
289418,98000.0
289419,295000.0
289420,310000.0
289424,95000.0
289425,92000.0
289426,70000.0
289431,46000.0
289432,98000.0
289433,120000.0
289435,105000.0
289436,46000.0
289438,200000.0
289439,46000.0
289441,120000.0
289443,149900.0
289444,145000.0
289446,70000.0
289447,129000.0
289449,56000.0
289450,90000.0
289451,134900.0
289460,69999.0
289461,138000.0
289467,35000.0
289468,115000.0
289484,550000.0
289487,89000.0
289488,145000.0
289490,77000.0
289491,68000.0
289492,87000.0
289493,65000.0
289497,120000.0
289500,135000.0
289502,54000.0
289503,80000.0
289508,175000.0
289509,123500.0
289558,75000.0
289559,91000.0
289562,50430.0
289564,100000.0
289565,161250.0
289566,131000.0
289568,110700.0
289681,180000.0
289683,180000.0
289689,85000.0
289691,280000.0
289695,220000.0
289700,120000.0
289701,125000.0
289705,450000.0
289718,134900.0
289721,130000.0
289728,260000.0
289736,89000.0
289739,125000.0
289741,210000.0
290178,259000.0
290336,43000.0
290338,140000.0
290416,85000.0
290418,199000.0
290423,58000.0
290424,79500.0
290425,79900.0
290426,79000.0
290427,224000.0
290445,43000.0
290447,525000.0
290450,185000.0
290456,105000.0
290459,440000.0
290463,118000.0
290465,149000.0
290469,99500.0
290470,139000.0
290471,160000.0
290472,94000.0
290475,99900.0
290477,125000.0
290479,119500.0
290480,139000.0
290481,86000.0
290482,92000.0
290484,119000.0
290488,224500.0
290490,110000.0
290492,180000.0
290494,405000.0
290496,165000.0
290500,149900.0
290502,125000.0
290509,179000.0
290510,148000.0
290512,79000.0
290516,100000.0
290517,330000.0
290520,80850.0
290521,178000.0
290522,720000.0
290525,299000.0
290526,219900.0
290527,260000.0
290528,450000.0
290530,81600.0
290532,209900.0
290533,200000.0
290534,220000.0
290535,1250000.0
290537,175000.0
290538,124900.0
290540,134000.0
290542,310000.0
290543,260000.0
290545,100000.0
290546,260000.0
290549,140000.0
290552,1666500.0
290554,415000.0
290555,290000.0
290556,1400000.0
290557,260000.0
290558,274999.0
290561,231900.0
290566,100000.0
290567,100000.0
290568,95000.0
290571,219000.0
290658,145000.0
290660,1350000.0
290663,70000.0
290665,250000.0
290666,550000.0
290668,90000.0
290671,190000.0
290675,190000.0
290676,215000.0
290678,165000.0
290679,112000.0
290680,968700.0
290681,125000.0
290682,439000.0
290684,264000.0
290689,161000.0
290691,270000.0
290692,105000.0
290695,198000.0
290697,110000.0
290713,114900.0
290714,149900.0
290753,70000.0
290754,110000.0
290755,1245000.0
290756,355000.0
290760,149000.0
290763,400000.0
290765,59900.0
290769,220000.0
290773,1500000.0
290774,195000.0
290775,178000.0
290779,290000.0
290780,110000.0
290783,80000.0
290789,118000.0
290790,470000.0
290792,194000.0
290793,90000.0
290795,95000.0
290797,68000.0
290798,73000.0
290799,76000.0
290801,75500.0
290804,150000.0
290805,118000.0
290806,65000.0
290812,146000.0
290813,119000.0
290824,105000.0
290826,63000.0
290827,175000.0
290828,200000.0
290830,135000.0
290831,79900.0
290833,128900.0
290836,130000.0
290837,110158.0
290839,260000.0
290841,220000.0
290845,54500.0
290849,146000.0
290860,415000.0
290862,195800.0
290863,90000.0
290864,86900.0
290865,158000.0
290866,87000.0
290903,134900.0
290910,190000.0
290911,175000.0
290912,45000.0
290914,220000.0
290916,285000.0
290917,83500.0
290918,135000.0
290919,169900.0
290920,65000.0
290921,760000.0
290922,178000.0
290923,95000.0
290927,68000.0
290929,100800.0
290931,87000.0
290947,200000.0
290951,70000.0
290952,113000.0
290954,89000.0
290956,75000.0
290957,80000.0
290960,115000.0
290961,80000.0
290962,78000.0
290963,113000.0
290964,95000.0
290965,140000.0
290966,75000.0
290967,145000.0
290968,182000.0
290969,77500.0
290975,240000.0
290977,50000.0
291006,355000.0
291008,1100000.0
291013,1100000.0
291018,95000.0
291020,210000.0
291024,174900.0
291025,117000.0
291026,200000.0
291029,104000.0
291030,125000.0
291031,85000.0
291034,191050.0
291036,290000.0
291038,230000.0
291039,109000.0
291043,79000.0
291046,130000.0
291047,135000.0
291050,89000.0
291095,160000.0
291096,65000.0
291099,95000.0
291102,105000.0
291104,89500.0
291282,130000.0
291362,126500.0
291363,115000.0
291364,95000.0
291365,95000.0
291368,275000.0
291384,408000.0
291389,129000.0
291391,410000.0
291397,120000.0
291400,180000.0
291403,195000.0
291405,130000.0
291406,205000.0
291411,189000.0
291424,219000.0
291425,500000.0
291426,85000.0
291427,275000.0
291433,180000.0
291434,500000.0
291439,125000.0
291441,530000.0
291442,320000.0
291443,110000.0
291449,120000.0
291452,180000.0
291584,150000.0
291585,175000.0
291587,220000.0
291588,235000.0
291590,370000.0
291594,418611.0
291596,275881.0
291597,147961.0
291599,129570.0
291603,154997.0
291604,145118.0
291606,159873.0
291607,149684.0
291611,177109.0
291612,166068.0
291614,244188.0
291616,171725.0
291618,172329.0
291619,161346.0
291620,253394.0
291621,354685.0
291622,177891.0
291623,190225.0
291624,178523.0
291625,167145.0
291626,262502.0
291627,368272.0
291629,197512.0
291630,185443.0
291631,173624.0
291632,272677.0
291633,381859.0
291634,191520.0
291639,395446.0
291641,212086.0
291642,199282.0
291643,186581.0
291644,293026.0
291645,719128.0
291647,193059.0
291648,303200.0
291651,342379.0
291652,422793.0
291655,367741.0
291656,454735.0
291657,381885.0
291659,395907.0
291661,410051.0
291662,99000.0
291665,330000.0
291673,304000.0
291695,185000.0
291753,90000.0
291755,85000.0
291757,175000.0
291758,210000.0
291762,560000.0
291763,200000.0
291764,119000.0
291766,565000.0
291767,575000.0
291768,790000.0
291770,1020000.0
291774,250000.0
291775,990000.0
291776,90000.0
291780,94000.0
291783,280000.0
291785,177500.0
291789,205000.0
291792,337000.0
291793,360000.0
291797,235000.0
291798,135000.0
291801,142000.0
291803,125000.0
291804,130000.0
291807,165000.0
291809,130000.0
291810,189000.0
291817,118000.0
291821,315000.0
291831,135000.0
291836,135000.0
291905,228000.0
291908,360000.0
291937,310000.0
291941,299000.0
291942,135000.0
291944,108000.0
291948,79000.0
291949,79000.0
291956,220000.0
291957,1050000.0
291960,2400000.0
291970,75000.0
291971,115000.0
291973,87000.0
291974,185000.0
291977,124500.0
291978,124500.0
291979,184000.0
292032,135000.0
292035,215000.0
292108,149000.0
292109,139000.0
292121,215000.0
292125,440000.0
292126,238000.0
292127,280000.0
292130,390000.0
292140,280000.0
292146,119000.0
292154,135000.0
292155,132000.0
292156,249000.0
292157,166000.0
292158,220000.0
292161,350000.0
292163,115000.0
292164,230000.0
292166,121400.0
292168,370000.0
292178,97000.0
292179,144000.0
292181,90000.0
292182,79000.0
292184,156000.0
292187,140000.0
292196,185000.0
292197,63000.0
292198,260000.0
292199,120000.0
292200,359000.0
292201,269000.0
292202,299000.0
292203,128000.0
292204,340000.0
292378,295000.0
292451,579000.0
292540,145000.0
292541,308000.0
292648,460000.0
292649,180000.0
292650,180000.0
292652,114500.0
292654,180000.0
292662,295000.0
292664,160000.0
292666,274000.0
292694,250000.0
292696,220000.0
292707,148500.0
293012,120000.0
293014,59000.0
293015,70000.0
293040,82000.0
293046,63000.0
293047,75000.0
293053,289000.0
293054,79900.0
293058,87000.0
293084,154000.0
293088,348999.0
293091,249000.0
293092,160000.0
293093,298000.0
293094,211960.0
293104,47000.0
293106,160000.0
293107,478000.0
293111,169000.0
293112,65000.0
293113,210000.0
293114,199000.0
293116,198000.0
293118,260000.0
293119,135000.0
293120,70000.0
293121,108000.0
293123,175000.0
293126,137000.0
293127,124999.0
293128,85000.0
293129,198000.0
293132,147000.0
293133,105000.0
293135,110000.0
293136,140000.0
293137,105600.0
293139,179800.0
293141,220007.0
293142,115000.0
293143,435000.0
293144,430000.0
293146,110000.0
293147,117000.0
293148,298000.0
293154,450000.0
293159,179800.0
293160,182007.0
293161,170000.0
293162,103950.0
293163,180000.0
293164,390000.0
293165,89000.0
293173,259000.0
293176,165000.0
293177,85682.0
293179,81900.0
293182,126000.0
293183,125000.0
293184,119600.0
293187,190000.0
293189,105000.0
293191,795000.0
293192,86000.0
293195,188800.0
293197,317550.0
293198,149900.0
293200,130000.0
293201,100000.0
293203,107100.0
293206,80000.0
293208,114000.0
293209,124800.0
293210,117000.0
293214,349272.0
293215,630000.0
293219,235980.0
293225,120000.0
293227,120000.0
293229,103950.0
293232,520000.0
293236,180000.0
293237,112000.0
293238,200000.0
293241,270000.0
293247,115000.0
293249,85000.0
293250,250000.0
293251,490000.0
293252,108000.0
293253,150000.0
293254,1600000.0
293256,103700.0
293259,120000.0
293355,149900.0
293356,110000.0
293358,159900.0
293359,159999.0
293362,283600.0
293363,79500.0
293364,192000.0
293366,289100.0
293368,320000.0
293370,206000.0
293373,160000.0
293374,158000.0
293375,1300000.0
293376,250000.0
293379,224900.0
293381,230000.0
293382,355000.0
293383,128000.0
293384,475000.0
293385,127400.0
293387,189000.0
293391,279000.0
293392,165000.0
293393,399000.0
293395,110000.0
293397,220000.0
293398,230000.0
293400,159900.0
293401,320000.0
293403,132900.0
293405,495000.0
293406,278300.0
293408,795000.0
293409,132000.0
293412,250000.0
293414,317550.0
293417,1600000.0
293419,134900.0
293420,137999.0
293423,272900.0
293426,220000.0
293427,105000.0
293428,73500.0
293511,73000.0
293512,107000.0
293514,160000.0
293518,133675.0
293520,359000.0
293525,126248.0
293526,239000.0
293527,121658.0
293529,270000.0
293530,136105.0
293531,90000.0
293532,300000.0
293533,325000.0
293536,760000.0
293539,127626.0
293542,69000.0
293544,478000.0
293549,465000.0
293550,140000.0
293552,140000.0
293555,870000.0
293556,133135.0
293558,149000.0
293559,280000.0
293562,355000.0
293565,235000.0
293566,80000.0
293567,208000.0
293568,235000.0
293571,149000.0
293574,88000.0
293582,98900.0
293584,40000.0
293585,58000.0
293587,98500.0
293589,55000.0
293590,55000.0
293597,480000.0
293598,109000.0
293601,195000.0
293602,279900.0
293603,98000.0
293605,129000.0
293607,140000.0
293608,139800.0
293609,109000.0
293610,119000.0
293612,88000.0
293613,109000.0
293614,280000.0
293615,74900.0
293616,88000.0
293617,166000.0
293618,140000.0
293619,109000.0
293620,95000.0
293622,270000.0
293625,120000.0
293626,47000.0
293630,150000.0
293631,92000.0
293633,70000.0
293634,65000.0
293639,160000.0
293640,89000.0
293641,220000.0
293647,155000.0
293649,295000.0
293651,55000.0
293652,135000.0
293654,145000.0
293658,212000.0
293659,220000.0
293661,235000.0
293662,120000.0
293663,120000.0
293711,135000.0
293712,47000.0
293713,125000.0
293730,99000.0
293731,575000.0
293732,300000.0
293734,119000.0
293735,149000.0
293736,345000.0
293738,120000.0
293739,119000.0
293740,128814.0
293741,235000.0
293745,230000.0
293746,140000.0
293747,140000.0
